업체명,사업장구분,소재지도로명주소,소재지지번주소,위도,경도,차고지도로명주소,차고지지번주소,보유차고지수용능력,자동차총보유대수,승용차보유대수,승합차보유대수,전기승용자동차보유대수,전기승합자동차보유대수,경차요금,소형차요금,중형차요금,대형차요금,승합차요금,레저용차요금,수입차요금,평일운영시작시각,평일운영종료시각,주말운영시작시각,주말운영종료시각,공휴일운영시작시각,공휴일운영종료시각,휴무일,홈페이지주소,대표자명,전화번호,데이터기준일자,제공기관코드,제공기관명
㈜타고,영업소,전라북도 남원시 가방뜰길 34,,35.40100995,127.3726388,전라북도 남원시 용성로 92,,,5,0,0,5,0,,,,,,,,09:00,18:00,,,,,,,,063-000-0000,2023-05-30,4700000,전라북도 남원시
㈜하나렌트카,주사업장,대구광역시 수성구 명덕로 494-4(범어동),대구광역시 수성구 범어동 774-72,35.8532846,128.6241418,대구광역시 수성구 유니버시아드로 316(욱수동 391-2),대구광역시 수성구 유니버시아드로 316(욱수동 391-2),100,175,166,9,0,0,50000,60000,70000,100000,120000,300000,250000,09:00,21:00,13:00,21:00,13:00,21:00,명절,없음,신동열,053-941-7111,2023-05-31,6270000,대구광역시
㈜하나에스렌트카,주사업장,대구광역시 달서구 장기로 276(장기동),대구광역시 달서구 장기동 817-2,35.8440323410,128.5300477923,"대구광역시 달성군 논공읍 금포리 1857, 1860","대구광역시 달성군 논공읍 금포리 1857, 1860",100,449,390,59,0,0,50000,60000,70000,100000,120000,300000,250000,09:00,21:00,13:00,21:00,13:00,21:00,명절,없음,고원균,053-257-3003,2023-05-31,6270000,대구광역시
㈜한누리렌트카,주사업장,대구광역시 동구 동촌로 321-4(신평동),대구광역시 동구 신평동 780-52,35.8788037,128.6751315,대구광역시 동구 동촌로 321-4(신평동),대구광역시 동구 동촌로 321-4(신평동),100,50,45,5,0,0,50000,60000,70000,100000,120000,300000,250000,09:00,21:00,13:00,21:00,13:00,21:00,명절,없음,정영호,053-981-9990,2023-05-31,6270000,대구광역시
㈜대신렌트카,주사업장,대구광역시 북구 신천동로 962(산격동),대구광역시 북구 산격동 724-9,35.90227411,128.5944209,대구광역시 달성군 구지면 내리 840-2,대구광역시 달성군 구지면 내리 840-2,100,65,64,1,0,0,50000,60000,70000,100000,120000,300000,250000,09:00,21:00,13:00,21:00,13:00,21:00,명절,없음,정성엽,053-756-8842,2023-05-31,6270000,대구광역시
㈜제이렌터카,주사업장,"대구광역시 중구 동덕로 33, 상가12동 2층 4호(대봉동, 청운맨션)",대구광역시 중구 대봉동 111-1,35.85760652,128.6038957,"대구광역시 동구 첨단로8길 5 드림타워(4F, 신서동 1147-1)","대구광역시 동구 첨단로8길 5 드림타워(4F, 신서동 1147-1)",100,120,118,2,0,0,50000,60000,70000,100000,120000,300000,250000,09:00,21:00,13:00,21:00,13:00,21:00,명절,없음,서미선,053-254-8572,2023-05-31,6270000,대구광역시
㈜큐렌트카,주사업장,대구광역시 서구 평리로 190(내당동),대구광역시 서구 내당동 410-6,35.8602029,128.5448041,"대구광역시 달서구 이곡서로 21, 청우주차빌딩 4F (이곡동)","대구광역시 달서구 이곡서로 21, 청우주차빌딩 4F (이곡동)",100,54,48,6,0,0,50000,60000,70000,100000,120000,300000,250000,09:00,21:00,13:00,21:00,13:00,21:00,명절,없음,김진용,053-556-0901,2023-05-31,6270000,대구광역시
㈜원렌터카,주사업장,대구광역시 동구 안심로 49길 55(서호동),대구광역시 동구 서호동 95-6,35.8685132747,128.7104335684,경상북도 영천시 화룡동 88-3,경상북도 영천시 화룡동 88-3,100,50,50,0,0,0,50000,60000,70000,100000,120000,300000,250000,09:00,21:00,13:00,21:00,13:00,21:00,명절,없음,이창학,053-719-0405,2023-05-31,6270000,대구광역시
㈜에이스렌트카,주사업장,대구광역시 서구 북비산로33길5-7(평리동),대구광역시 서구 평리동 433-29,35.8794308,128.5508442,대구광역시 서구 가르뱅이로16길 15-3(상리동),대구광역시 서구 상리동 90-6,100,258,247,11,0,0,50000,60000,70000,100000,120000,300000,250000,09:00,21:00,13:00,21:00,13:00,21:00,명절,없음,임기원,053-525-4188,2023-05-31,6270000,대구광역시
투가이즈렌트카,주사업장,서울특별시 강동구 올림픽로 651,서울특별시 강동구 천호동 431-4,37.53975596,127.123314,서울특별시 광진구 긴고랑로9길 29,서울특별시 광진구 중곡동 230-1,50,47,34,2,11,0,0,0,0,0,0,0,0,09:00,18:00,09:00,18:00,09:00,18:00,연중무휴,,김경호,02-474-0111,2022-08-23,3240000,서울특별시 강동구
㈜중부렌트카,영업소,충청북도 증평군 증평읍 중앙로 169,,36.7818773,127.5785351,충청북도 증평군 증평읍 중앙로 169,,,9,7,2,0,0,,,,,,,,08:30,19:00,,,,,,,김원길,043-838-6011,2023-06-27,5570000,충청북도 증평군
(합)오토렌트카,영업소,충청북도 증평군 증평읍 초중2길 55-14,,36.7783544,127.5741833,충청북도 증평군 증평읍 초중2길 55-14,,,15,13,2,0,0,,,,,,,,08:00,19:00,,,,,,,연제욱,043-838-7400,2023-06-27,5570000,충청북도 증평군
아이비렌트카㈜,주사업장,경기도 평택시 평남로 250-26,,36.992708,127.075747,경기도 평택시 평남로 250-26,,,72,68,4,0,0,,,,,,,,09:00,18:00,,,,,,,,031-618-3382,2024-02-27,3910000,경기도 평택시
㈜한진오토렌트카,주사업장,"경기도 평택시 청북읍 광승길 32, 1층 2호",,37.049389,126.931792,,경기도 평택시 안중읍 학현리 23-15,,85,83,2,0,0,,,,,,,,09:00,18:00,,,,,,,,031-458-5200,2024-02-27,3910000,경기도 평택시
㈜코리아렌트카,주사업장,"경기도 평택시 청북읍 광승길 32, 1층 1호",,37.049389,126.931792,,경기도 평택시 청북읍 현곡리 386-3,,57,55,2,0,0,,,,,,,,09:00,18:00,,,,,,,,031-387-7000,2024-02-27,3910000,경기도 평택시
㈜모두렌트카,주사업장,"경기도 평택시 군문2길3, 나동",,36.985720,127.085516,"경기도 평택시 비전5로 21 시계탑 3층, 4층, 5층",,,53,52,1,0,0,,,,,,,,09:00,18:00,,,,,,,,031-654-5508,2024-02-27,3910000,경기도 평택시
월드카익스프레스,주사업장,서울특별시 강남구 언주로 432-6,,37.5019718,127.0438336,,서울특별시 양천구 신정6동 322,,276,274,2,0,0,,,,,,,,09:00,18:00,,,,,,,,02-555-8297,2024-03-18,3220000,서울특별시 강남구
위굴리,주사업장,서울특별시 강남구 학동로3길 9,,37.51211873,127.0222864,서울툭별시 강남구 광평로51길 49,,,608,608,0,0,0,,,,,,,,09:00,18:00,,,,,,,,02-6677-7754,2024-03-18,3220000,서울특별시 강남구
위너스앤파트너스,주사업장,서울특별시 강남구 삼성로 538,,37.50990816,127.0553404,,인천광역시 서구 원창동 440-1,,54,54,0,0,0,,,,,,,,09:00,18:00,,,,,,,,1670-8890,2024-03-18,3220000,서울특별시 강남구
유씨아이오토렌탈,주사업장,서울특별시 강남구 도산대로 217,,37.52082661,127.0305602,,서울특별시 서초구 양재동 215,,256,252,4,0,0,,,,,,,,09:00,18:00,,,,,,,,070-4616-6551,2024-03-18,3220000,서울특별시 강남구
이안카,주사업장,서울특별시 강남구 헌릉로745길 37,,37.47031417,127.1186400181,서울특별시 종로구 수표로 87,,,251,242,9,0,0,,,,,,,,09:00,18:00,,,,,,,,02-451-0327,2024-03-18,3220000,서울특별시 강남구
이지원카,주사업장,서울특별시 강남구 남부순환로381길 45,,37.48702376,127.0454241,서울특별시 강남구 남부순환로381길 45,,,50,46,4,0,0,,,,,,,,09:00,18:00,,,,,,,,031-472-1259,2024-03-18,3220000,서울특별시 강남구
인지카,주사업장,"서울특별시 강남구 테헤란로114길20, 2층",,37.50835432,127.0667641,서울특별시 서대문구 신촌역로 30,,,259,256,3,0,0,,,,,,,,09:00,18:00,,,,,,,,02-501-4324,2024-03-18,3220000,서울특별시 강남구
㈜크레아모터스,주사업장,"서울특별시 강남구 선릉로 578, 7층 789호",,37.51009721,127.0441581,서울특별시 종로구 인사동4길 17,,,50,50,0,0,0,,,,,,,,09:00,18:00,,,,,,,,02-547-6700,2024-03-18,3220000,서울특별시 강남구
케이제이렌터카,주사업장,"서울특별시 강남구 논현로67길 58, 308호",,37.49310651,127.0352688,서울특별시 강남구 역삼로52길 14,,,55,53,2,0,0,,,,,,,,09:00,18:00,,,,,,,,1588-3819,2024-03-18,3220000,서울특별시 강남구
플러스그린렌트카,주사업장,"서울특별시 강남구 개포로109길9, 대치@상가212호",,37.49575209,127.0750962,,서울특별시 종로구 숭인동 226-7,,91,85,6,0,0,,,,,,,,09:00,18:00,,,,,,,,02-501-4111,2024-03-18,3220000,서울특별시 강남구
(유)가가렌트카,주사업장,전북특별자치도 김제시 두월로 324-53,전북특별자치도 김제시 검산동 186-3,35.802602,126.914085,전북특별자치도 김제시 만경로 30-7 + 전북특별자치도 김제시 두월로 324-53,전북특별자치도 김제시 서암동 611-1 + 전북특별자치도 김제시 검산동 186-3,110,23,21,2,0,0,61750,71500,110500,259350,175500,130000,,00:00,23:59,00:00,23:59,00:00,23:59,연중무휴,,최민희,063-548-3456,2024-04-23,4711000,전북특별자치도 김제시
엠렌트카,주사업장,서울특별시 동대문구 고산자로 397,서울특별시 동대문구 용두동 40-35,37.5750478,127.0377732,서울특별시 성동구 왕십리로 88(성수동1가),"서울특별시 성동구 성수동1가 659-6, 659-950번지",,58,56,2,0,0,,,,,,,,09:00,18:00,,,,,,,,02-2294-0009,2024-02-27,3050000,서울특별시 동대문구
티렌트카,주사업장,서울특별시 동대문구 천호대로 295,서울특별시 동대문구 답십리동 494-2,37.56645778,127.053853,서울특별시 노원구동일로1674(상계동),"서울특별시 노원구 상계동 1115-3, 1115-13",,73,68,5,0,0,,,,,,,,09:00,18:00,,,,,,,,02-2246-0035,2024-02-27,3050000,서울특별시 동대문구
오렌터카,주사업장,"서울특별시 동대문구 정릉천동로 58, 109호","서울특별시 동대문구 용두동 790, 109호",37.57716395,127.0358094,"서울특별시 양천구 목동서로 225, 목동 대한민국예술인센터 노외주차장",서울특별시 양천구 목동 923-6,,58,58,0,0,0,,,,,,,,09:00,18:00,,,,,,,,02-303-1473,2024-02-27,3050000,서울특별시 동대문구
황금렌트카,주사업장,서울특별시 강동구 천호대로164길 4-1,서울특별시 강동구 성내동 160-18,37.5361191,127.130226,서울특별시 강동구 천호대로164길 4-1,서울특별시 강동구 성내동 160-18,159,135,123,11,0,0,0,0,0,0,0,0,0,09:00,18:00,09:00,18:00,09:00,18:00,연중무휴,http://gdgrentcar.nhub.kr,윤붕한,02-484-9333,2022-08-23,3240000,서울특별시 강동구
우림렌트카,주사업장,"서울특별기 강동구 강동구 선사로 52, 3층",서울특별시 강동구 천호동 337-95,37.54315628,127.120771,서울특별시 성북구 보문로 168,서울특별시 성북구 삼선동5가 411,84,66,41,24,0,0,0,0,0,0,0,0,0,09:00,18:00,09:00,18:00,09:00,18:00,연중무휴,,차지훈,02-0000-0000,2022-08-23,3240000,서울특별시 강동구
우정렌트카,주사업장,"서울특별시 강동구 양재대로 1465, 6층",서울특별시 강동구 길동 412-8,37.53683992,127.1393143,서울특별시 종로구 대학로 57,서울특별시 종로구 연건동 128-8,77,54,54,0,0,0,0,0,0,0,0,0,0,09:00,18:00,09:00,18:00,09:00,18:00,연중무휴,,임홍섭,02-474-2378,2022-08-23,3240000,서울특별시 강동구
㈜쏘카,영업소,강원도 양양군 양양읍 양양로 27-12,강원도 양양군 양양읍 남문리 3-100,38.07649678,128.6261178,강원도 양양군 양양읍 양양로 27-12,강원도 양양군 양양읍 남문리 3-100,41,37,37,0,0,0,,,,,,,,00:00,23:59,00:00,23:59,00:00,23:59,연중무휴,http://www.socar.kr,박재욱,1661-3315,2023-02-06,4350000,강원도 양양군
㈜이렌트카,주사업장,대구광역시 중구 달구벌대로 1930(남산동),대구광역시 중구 남산동 2967-5,35.8624583,128.5756946,"대구광역시 달서구 이곡서로 21, 정유료주차장(이곡동)","대구광역시 달서구 이곡서로 21, 정유료주차장(이곡동)",100,314,279,35,0,0,50000,60000,70000,100000,120000,300000,250000,09:00,21:00,13:00,21:00,13:00,21:00,명절,없음,석유정 최오원,053-351-5000,2023-05-31,6270000,대구광역시
㈜인스렌터카,주사업장,"대구광역시 중구 태평로 177(태평로1가, 상가-206,태평라이프아파트)","대구광역시 중구 태평로1가 1-187,(상가-206,태평라이프아파트)",35.8748636,128.5976461,경상북도 경산시 남산면 상대리 575,경상북도 경산시 남산면 상대리 575,100,86,86,0,0,0,50000,60000,70000,100000,120000,300000,250000,09:00,21:00,13:00,21:00,13:00,21:00,명절,없음,이정애,053-264-7100,2023-05-31,6270000,대구광역시
㈜중앙렌트카,주사업장,대구광역시 북구 팔달로15-1(노원동3가),대구광역시 북구 노원동3가 522,35.8929665,128.5533611,대구광역시 달서구 이곡동 1213-4 풍년주차빌딩 3층,대구광역시 달서구 이곡동 1213-4 풍년주차빌딩 3층,100,68,64,4,0,0,50000,60000,70000,100000,120000,300000,250000,09:00,21:00,13:00,21:00,13:00,21:00,명절,없음,권종범,053-527-4200,2023-05-31,6270000,대구광역시
㈜지티렌트카,주사업장,대구광역시 서구 서대구로33길 2(평리동),대구광역시 서구 평리동 1493-6,35.8726551,128.5544348,대구광역시 서구 서대구로33길 2,대구광역시 서구 서대구로33길 2,100,258,248,10,0,0,50000,60000,70000,100000,120000,300000,250000,09:00,21:00,13:00,21:00,13:00,21:00,명절,없음,이강필,053-567-0021,2023-05-31,6270000,대구광역시
㈜콜렌트카,주사업장,"대구광역시 서구 국채보상로 321, 1층(평리동)",대구광역시 서구 평리동 811-9,35.872255,128.5660879,대구광역시 달성군 위천리 22-2+22-4,대구광역시 달성군 위천리 22-2+22-4,100,59,52,7,0,0,50000,60000,70000,100000,120000,300000,250000,09:00,21:00,13:00,21:00,13:00,21:00,명절,없음,여건연,053-767-5353,2023-05-31,6270000,대구광역시
에이치에스렌트카,주사업장,"서울특별시 강동구 천호옛길 19, 312호(성내동,오피스허브빌딩)",서울특별시 강동구 성내동 320-8,37.5314332,127.121509,"서울특별시 강동구 천호옛길 19 312호(성내동,오피스허브빌딩)",서울특별시 강동구 성내동 320-8,324,271,230,41,0,0,0,0,0,0,0,0,0,09:00,18:00,09:00,18:00,09:00,18:00,연중무휴,,박형상,02-477-0511,2022-08-23,3240000,서울특별시 강동구
에코렌트카,주사업장,"서울특별시 강동구 천호옛길 19, 216호 오피스나인 (성내동)",서울특별시 강동구 성내동 320-8,37.53147184,127.121573,서울특별시 강동구 천호옛길 19 216호 오피스나인 (성내동),서울특별시 강동구 성내동 320-8,60,58,58,0,0,0,0,0,0,0,0,0,0,09:00,18:00,09:00,18:00,09:00,18:00,연중무휴,,백준미,02-470-3549,2022-08-23,3240000,서울특별시 강동구
엔카,주사업장,"서울특별시 강동구 성안로 11-5, 3층",서울특별시 강동구 성내동 447-18,37.52509675,127.1289671,서울특별시 중랑구 동일로109길 35,서울특별시 중랑구 면목동 183-14,1040,99,96,3,0,0,0,0,0,0,0,0,0,09:00,18:00,09:00,18:00,09:00,18:00,연중무휴,,변상철,02-2247-1219,2022-08-23,3240000,서울특별시 강동구
오케이렌트카,주사업장,"서울특별시 강동구 천호옛길 19,219호 (성내동)",서울특별시 강동구 성내동 320-8,37.53147184,127.1215333,서울특별시 강동구 천호옛길 19 219호 (성내동),서울특별시 강동구 성내동 320-8,109,66,64,2,0,0,0,0,0,0,0,0,0,09:00,18:00,09:00,18:00,09:00,18:00,연중무휴,,조창섭,02-477-3424,2022-08-23,3240000,서울특별시 강동구
유성렌트카,주사업장,"서울특별시 강동구 구천면로47길 21, 1층 102호",서울특별시 강동구 암사동 489-75,37.54905698,127.134685,서울특별시 중랑구 동일로136나길 14,서울특별시 중랑구 중화동 29-2,1757,160,154,6,0,0,0,0,0,0,0,0,0,09:00,18:00,09:00,18:00,09:00,18:00,연중무휴,,손윤석,02-484-3698,2022-08-23,3240000,서울특별시 강동구
(합)건아통운렌트카,영업소,강원특별자치도 정선군 사북읍 지장천로 616-12,강원특별자치도 정선군 사북읍 사북리 378-7,37.2262042,128.8169962,강원특별자치도 정선군 사북읍 지장천로 616-12,강원특별자치도 정선군 사북읍 사북리 378-7,,3,3,0,0,0,,,,,,,,09:00,18:00,09:00,18:00,09:00,18:00,,,박영남,033-591-7788,2024-01-22,4291000,강원특별자치도 정선군
㈜쏘카,영업소,강원특별자치도 정선군 고한읍 물한리길 8,강원특별자치도 정선군 고한읍 고한리 142,37.21146751,128.8353139,강원특별자치도 정선군 고한읍 물한리길 8,강원특별자치도 정선군 고한읍 고한리 142,,10,10,0,0,0,,,,,,,,09:00,18:00,09:00,18:00,09:00,18:00,,,박재욱,1611-3315,2024-01-22,4291000,강원특별자치도 정선군
(유)이지렌트카,주사업장,"광주광역시 동구 화산로 318-17, 2층(용산동)",광주광역시 동구 용산동 149-1,35.11762746,126.9317418,광주광역시 동구 화산로 318-17,"광주광역시 동구 용산동 149-1, 광주 동구 용산동 149-9",2721,68,641,3,1,0,40000,50000,70000,100000,,0,0,10:00,22:00,09:00,21:00,09:00,22:00,연중무휴,,임종철,062-233-8510,2024-03-06,3590000,광주광역시 동구
(유)태양렌트카,주사업장,"광주광역시 동구 필문대로 289번길 2-2(서석동, 2층)",광주광역시 동구 서석동 427-8,35.1456001,126.9270926,"광주광역시 광산구 본량동산길 93, 광주광역시 북구 동문대로 280","광주광역시 광산구 동림동 89-1, 광주광역시 북구 각화동 380-15",835,66,61,5,0,0,0,50000,80000,100000,,0,0,09:00,22:00,09:00,22:00,09:00,22:00,연중무휴,,이한종,062-228-3888,2024-03-06,3590000,광주광역시 동구
(주)장풍물류렌터카,주사업장,"경상남도 창원시 의창구 용동로 87, 504호",경상남도 창원시 의창구 사림동 165-13,35.23863471,128.7010742,"경상남도 창원시 의창구 용동로 87, 504호","경상남도 창원시 의창구 대산면 모산리 381-17, 18",,211,187,24,0,0,,,,,,,,09:00,18:00,,,,,,,배기욱,055-265-2141,2022-11-25,5670000,경상남도 창원시
